Admission Date,Admissions,Location
2024-06-08,39,Hospital_4
2024-06-09,22,Hospital_4
2024-06-10,43,Hospital_4
2024-06-11,27,Hospital_4
2024-06-12,30,Hospital_4
2024-06-13,43,Hospital_4
2024-06-14,32,Hospital_4
2024-06-15,10,Hospital_4
2024-06-16,10,Hospital_4
2024-06-17,7,Hospital_4
2024-06-18,17,Hospital_4
2024-06-19,32,Hospital_4
2024-06-20,46,Hospital_4
2024-06-21,37,Hospital_4
2024-06-22,38,Hospital_4
2024-06-23,18,Hospital_4
2024-06-24,35,Hospital_4
2024-06-25,36,Hospital_4
2024-06-26,49,Hospital_4
2024-06-27,40,Hospital_4
2024-06-28,53,Hospital_4
2024-06-29,36,Hospital_4
2024-06-30,25,Hospital_4
2024-07-01,42,Hospital_4
2024-07-02,38,Hospital_4
2024-07-03,37,Hospital_4
2024-07-04,46,Hospital_4
2024-07-05,39,Hospital_4
2024-07-06,37,Hospital_4
2024-07-07,18,Hospital_4
2024-07-08,43,Hospital_4
2024-07-09,55,Hospital_4
2024-07-10,50,Hospital_4
2024-07-11,35,Hospital_4
2024-07-12,36,Hospital_4
2024-07-13,47,Hospital_4
2024-07-14,16,Hospital_4
2024-07-15,45,Hospital_4
2024-07-16,37,Hospital_4
2024-07-17,42,Hospital_4
2024-07-18,48,Hospital_4
2024-07-19,30,Hospital_4
2024-07-20,31,Hospital_4
2024-07-21,14,Hospital_4
2024-07-22,40,Hospital_4
2024-07-23,44,Hospital_4
2024-07-24,53,Hospital_4
2024-07-25,43,Hospital_4
2024-07-26,22,Hospital_4
2024-07-27,29,Hospital_4
2024-07-28,13,Hospital_4
2024-07-29,45,Hospital_4
2024-07-30,37,Hospital_4
2024-07-31,44,Hospital_4
2024-08-01,39,Hospital_4
2024-08-02,39,Hospital_4
2024-08-03,41,Hospital_4
2024-08-04,3,Hospital_4
2024-08-05,47,Hospital_4
2024-08-06,35,Hospital_4
2024-08-07,40,Hospital_4
2024-08-08,25,Hospital_4
2024-08-09,31,Hospital_4
2024-08-10,30,Hospital_4
2024-08-11,9,Hospital_4
2024-08-12,46,Hospital_4
2024-08-13,39,Hospital_4
2024-08-14,32,Hospital_4
2024-08-15,48,Hospital_4
2024-08-16,27,Hospital_4
2024-08-17,35,Hospital_4
2024-08-18,19,Hospital_4
2024-08-19,51,Hospital_4
2024-08-20,38,Hospital_4
2024-08-21,39,Hospital_4
2024-08-22,36,Hospital_4
2024-08-23,45,Hospital_4
2024-08-24,39,Hospital_4
2024-08-25,21,Hospital_4
2024-08-26,51,Hospital_4
2024-08-27,40,Hospital_4
2024-08-28,52,Hospital_4
2024-08-29,34,Hospital_4
2024-08-30,39,Hospital_4
2024-08-31,30,Hospital_4
2024-09-01,20,Hospital_4
2024-09-02,46,Hospital_4
2024-09-03,34,Hospital_4
2024-09-04,32,Hospital_4
2024-09-05,45,Hospital_4
2024-09-06,23,Hospital_4
2024-09-07,45,Hospital_4
2024-09-08,18,Hospital_4
2024-09-09,45,Hospital_4
2024-09-10,34,Hospital_4
2024-09-11,41,Hospital_4
2024-09-12,51,Hospital_4
2024-09-13,40,Hospital_4
2024-09-14,34,Hospital_4
2024-09-15,20,Hospital_4
2024-09-16,51,Hospital_4
2024-09-17,36,Hospital_4
2024-09-18,29,Hospital_4
2024-09-19,39,Hospital_4
2024-09-20,35,Hospital_4
2024-09-21,33,Hospital_4
2024-09-22,8,Hospital_4
2024-09-23,45,Hospital_4
2024-09-24,44,Hospital_4
2024-09-25,43,Hospital_4
2024-09-26,46,Hospital_4
2024-09-27,33,Hospital_4
2024-09-28,32,Hospital_4
2024-09-29,17,Hospital_4
2024-09-30,48,Hospital_4
2024-10-01,45,Hospital_4
2024-10-02,34,Hospital_4
2024-10-03,44,Hospital_4
2024-10-04,42,Hospital_4
2024-10-05,49,Hospital_4
2024-10-06,20,Hospital_4
2024-10-07,58,Hospital_4
2024-10-08,37,Hospital_4
2024-10-09,40,Hospital_4
2024-10-10,51,Hospital_4
2024-10-11,49,Hospital_4
2024-10-12,36,Hospital_4
2024-10-13,25,Hospital_4
2024-10-14,53,Hospital_4
2024-10-15,45,Hospital_4
2024-10-16,34,Hospital_4
2024-10-17,48,Hospital_4
2024-10-18,33,Hospital_4
2024-10-19,45,Hospital_4
2024-10-20,24,Hospital_4
2024-10-21,50,Hospital_4
2024-10-22,43,Hospital_4
2024-10-23,46,Hospital_4
2024-10-24,36,Hospital_4
2024-10-25,44,Hospital_4
2024-10-26,33,Hospital_4
2024-10-27,20,Hospital_4
2024-10-28,55,Hospital_4
2024-10-29,52,Hospital_4
2024-10-30,50,Hospital_4
2024-10-31,49,Hospital_4
2024-11-01,38,Hospital_4
2024-11-02,20,Hospital_4
2024-11-03,32,Hospital_4
2024-11-04,58,Hospital_4
2024-11-05,47,Hospital_4
2024-11-06,48,Hospital_4
2024-11-07,51,Hospital_4
2024-11-08,33,Hospital_4
2024-11-09,29,Hospital_4
2024-11-10,36,Hospital_4
2024-11-11,45,Hospital_4
2024-11-12,33,Hospital_4
2024-11-13,38,Hospital_4
2024-11-14,35,Hospital_4
2024-11-15,35,Hospital_4
2024-11-16,36,Hospital_4
2024-11-17,34,Hospital_4
2024-11-18,44,Hospital_4
2024-11-19,44,Hospital_4
2024-11-20,55,Hospital_4
2024-11-21,37,Hospital_4
2024-11-22,44,Hospital_4
2024-11-23,38,Hospital_4
2024-11-24,32,Hospital_4
2024-11-25,55,Hospital_4
2024-11-26,41,Hospital_4
2024-11-27,32,Hospital_4
2024-11-28,37,Hospital_4
2024-11-29,30,Hospital_4
2024-11-30,43,Hospital_4
2024-12-01,28,Hospital_4
2024-12-02,25,Hospital_4
2024-12-03,23,Hospital_4
2024-12-04,42,Hospital_4
2024-12-05,39,Hospital_4
2024-12-06,35,Hospital_4
2024-12-07,28,Hospital_4
2024-12-08,34,Hospital_4
2024-12-09,49,Hospital_4
2024-12-10,36,Hospital_4
2024-12-11,51,Hospital_4
2024-12-12,32,Hospital_4
2024-12-13,35,Hospital_4
2024-12-14,27,Hospital_4
2024-12-15,31,Hospital_4
2024-12-16,42,Hospital_4
2024-12-17,44,Hospital_4
2024-12-18,39,Hospital_4
2024-12-19,46,Hospital_4
2024-12-20,32,Hospital_4
2024-12-21,21,Hospital_4
2024-12-22,30,Hospital_4
2024-12-23,38,Hospital_4
2024-12-24,50,Hospital_4
2024-12-25,38,Hospital_4
2024-12-26,38,Hospital_4
2024-12-27,34,Hospital_4
2024-12-28,25,Hospital_4
2024-12-29,27,Hospital_4
2024-12-30,38,Hospital_4
2024-12-31,40,Hospital_4
2025-01-01,13,Hospital_4
2025-01-02,43,Hospital_4
2025-01-03,43,Hospital_4
2025-01-04,25,Hospital_4
2025-01-05,33,Hospital_4
2025-01-06,38,Hospital_4
2025-01-07,39,Hospital_4
2025-01-08,30,Hospital_4
2025-01-09,51,Hospital_4
2025-01-10,36,Hospital_4
2025-01-11,26,Hospital_4
2025-01-12,38,Hospital_4
2025-01-13,41,Hospital_4
2025-01-14,29,Hospital_4
2025-01-15,40,Hospital_4
2025-01-16,41,Hospital_4
2025-01-17,33,Hospital_4
2025-01-18,20,Hospital_4
2025-01-19,45,Hospital_4
2025-01-20,44,Hospital_4
2025-01-21,35,Hospital_4
2025-01-22,45,Hospital_4
2025-01-23,39,Hospital_4
2025-01-24,41,Hospital_4
2025-01-25,32,Hospital_4
2025-01-26,25,Hospital_4
2025-01-27,41,Hospital_4
2025-01-28,38,Hospital_4
2025-01-29,42,Hospital_4
2025-01-30,40,Hospital_4
2025-01-31,38,Hospital_4
2025-02-01,22,Hospital_4
2025-02-02,43,Hospital_4
2025-02-03,42,Hospital_4
2025-02-04,38,Hospital_4
2025-02-05,36,Hospital_4
2025-02-06,42,Hospital_4
2025-02-07,49,Hospital_4
2025-02-08,27,Hospital_4
2025-02-09,29,Hospital_4
2025-02-10,55,Hospital_4
2025-02-11,34,Hospital_4
2025-02-12,43,Hospital_4
2025-02-13,40,Hospital_4
2025-02-14,28,Hospital_4
2025-02-15,35,Hospital_4
2025-02-16,45,Hospital_4
2025-02-17,50,Hospital_4
2025-02-18,39,Hospital_4
2025-02-19,44,Hospital_4
2025-02-20,41,Hospital_4
2025-02-21,50,Hospital_4
2025-02-22,34,Hospital_4
2025-02-23,45,Hospital_4
2025-02-24,47,Hospital_4
2025-02-25,48,Hospital_4
2025-02-26,48,Hospital_4
2025-02-27,52,Hospital_4
2025-02-28,49,Hospital_4
2025-03-01,18,Hospital_4
2025-03-02,22,Hospital_4
2025-03-03,29,Hospital_4
2025-03-04,40,Hospital_4
2025-03-05,41,Hospital_4
2025-03-06,29,Hospital_4
2025-03-07,29,Hospital_4
2025-03-08,24,Hospital_4
2025-03-09,23,Hospital_4
2025-03-10,42,Hospital_4
2025-03-11,42,Hospital_4
2025-03-12,31,Hospital_4
2025-03-13,30,Hospital_4
2025-03-14,31,Hospital_4
2025-03-15,31,Hospital_4
2025-03-16,20,Hospital_4
2025-03-17,38,Hospital_4
2025-03-18,37,Hospital_4
2025-03-19,49,Hospital_4
2025-03-20,31,Hospital_4
2025-03-21,27,Hospital_4
2025-03-22,17,Hospital_4
2025-03-23,24,Hospital_4
2025-03-24,40,Hospital_4
2025-03-25,35,Hospital_4
2025-03-26,26,Hospital_4
2025-03-27,25,Hospital_4
2025-03-28,32,Hospital_4
2025-03-29,16,Hospital_4
2025-03-30,8,Hospital_4
2025-03-31,16,Hospital_4
2025-04-01,9,Hospital_4
2025-04-02,25,Hospital_4
2025-04-03,36,Hospital_4
2025-04-04,37,Hospital_4
2025-04-05,20,Hospital_4
2025-04-06,22,Hospital_4
2025-04-07,48,Hospital_4
2025-04-08,33,Hospital_4
2025-04-09,40,Hospital_4
2025-04-10,38,Hospital_4
2025-04-11,31,Hospital_4
2025-04-12,27,Hospital_4
2025-04-13,50,Hospital_4
2025-04-14,40,Hospital_4
2025-04-15,42,Hospital_4
2025-04-16,46,Hospital_4
2025-04-17,48,Hospital_4
2025-04-18,45,Hospital_4
2025-04-19,25,Hospital_4
2025-04-20,24,Hospital_4
2025-04-21,47,Hospital_4
2025-04-22,31,Hospital_4
2025-04-23,54,Hospital_4
2025-04-24,37,Hospital_4
2025-04-25,38,Hospital_4
2025-04-26,19,Hospital_4
2025-04-27,28,Hospital_4
2025-04-28,47,Hospital_4
2025-04-29,31,Hospital_4
2025-04-30,61,Hospital_4
2025-05-01,54,Hospital_4
2025-05-02,44,Hospital_4
2025-05-03,28,Hospital_4
2025-05-04,31,Hospital_4
2025-05-05,48,Hospital_4
2025-05-06,34,Hospital_4
2025-05-07,50,Hospital_4
2025-05-08,49,Hospital_4
2025-05-09,37,Hospital_4
2025-05-10,28,Hospital_4
2025-05-11,39,Hospital_4
2025-05-12,41,Hospital_4
2025-05-13,45,Hospital_4
2025-05-14,51,Hospital_4
2025-05-15,61,Hospital_4
2025-05-16,46,Hospital_4
2025-05-17,33,Hospital_4
2025-05-18,31,Hospital_4
2025-05-19,42,Hospital_4
2025-05-20,39,Hospital_4
2025-05-21,63,Hospital_4
2025-05-22,41,Hospital_4
2025-05-23,34,Hospital_4
2025-05-24,30,Hospital_4
2025-05-25,37,Hospital_4
2025-05-26,60,Hospital_4
2025-05-27,31,Hospital_4
2025-05-28,58,Hospital_4
2025-05-29,37,Hospital_4
2025-05-30,40,Hospital_4
2025-05-31,39,Hospital_4
2025-06-01,36,Hospital_4
2025-06-02,29,Hospital_4
2025-06-03,32,Hospital_4
2025-06-04,35,Hospital_4
2025-06-05,8,Hospital_4
2025-06-06,12,Hospital_4
2025-06-07,5,Hospital_4
2025-06-08,15,Hospital_4
2025-06-09,41,Hospital_4
2025-06-10,40,Hospital_4
2025-06-11,48,Hospital_4
2025-06-12,40,Hospital_4
2025-06-13,46,Hospital_4
2025-06-14,39,Hospital_4
2025-06-15,38,Hospital_4
2025-06-16,39,Hospital_4
2025-06-17,36,Hospital_4
2025-06-18,64,Hospital_4
2025-06-19,53,Hospital_4
2025-06-20,37,Hospital_4
2025-06-21,31,Hospital_4
2025-06-22,20,Hospital_4
2025-06-23,44,Hospital_4
2025-06-24,40,Hospital_4
2025-06-25,56,Hospital_4
2025-06-26,56,Hospital_4
2025-06-27,30,Hospital_4
2025-06-28,23,Hospital_4
2025-06-29,37,Hospital_4
2025-06-30,49,Hospital_4
2025-07-01,56,Hospital_4
2025-07-02,56,Hospital_4
2025-07-03,41,Hospital_4
2025-07-04,45,Hospital_4
2025-07-05,43,Hospital_4
2025-07-06,33,Hospital_4
2025-07-07,42,Hospital_4
2025-07-08,32,Hospital_4
2025-07-09,50,Hospital_4
2025-07-10,50,Hospital_4
2025-07-11,40,Hospital_4
2025-07-12,23,Hospital_4
2025-07-13,25,Hospital_4
2025-07-14,50,Hospital_4
2025-07-15,37,Hospital_4
2025-07-16,37,Hospital_4
2025-07-17,51,Hospital_4
2025-07-18,33,Hospital_4
2025-07-19,29,Hospital_4
2025-07-20,19,Hospital_4
2025-07-21,32,Hospital_4
2025-07-22,55,Hospital_4
2025-07-23,57,Hospital_4
2025-07-24,55,Hospital_4
2025-07-25,35,Hospital_4
2025-07-26,26,Hospital_4
2025-07-27,30,Hospital_4
2025-07-28,44,Hospital_4
2025-07-29,46,Hospital_4
2025-07-30,42,Hospital_4
2025-07-31,39,Hospital_4
2025-08-01,29,Hospital_4
2025-08-02,15,Hospital_4
2025-08-03,20,Hospital_4
2025-08-04,37,Hospital_4
2025-08-05,37,Hospital_4
2025-08-06,46,Hospital_4
2025-08-07,36,Hospital_4
2025-08-08,30,Hospital_4
2025-08-09,24,Hospital_4
2025-08-10,27,Hospital_4
2025-08-11,54,Hospital_4
2025-08-12,50,Hospital_4
2025-08-13,47,Hospital_4
2025-08-14,50,Hospital_4
2025-08-15,36,Hospital_4
2025-08-16,33,Hospital_4
2025-08-17,34,Hospital_4
2025-08-18,37,Hospital_4
2025-08-19,36,Hospital_4
2025-08-20,32,Hospital_4
2025-08-21,37,Hospital_4
2025-08-22,42,Hospital_4
2025-08-23,33,Hospital_4
2025-08-24,36,Hospital_4
2025-08-25,33,Hospital_4
2025-08-26,39,Hospital_4
2025-08-27,51,Hospital_4
2025-08-28,50,Hospital_4
2025-08-29,34,Hospital_4
2025-08-30,24,Hospital_4
2025-08-31,31,Hospital_4
2025-09-01,50,Hospital_4
2025-09-02,36,Hospital_4
2025-09-03,43,Hospital_4
2025-09-04,46,Hospital_4
2025-09-05,26,Hospital_4
2025-09-06,22,Hospital_4
2025-09-07,28,Hospital_4
2025-09-08,47,Hospital_4
2025-09-09,42,Hospital_4
2025-09-10,56,Hospital_4
2025-09-11,58,Hospital_4
2025-09-12,47,Hospital_4
2025-09-13,29,Hospital_4
2025-09-14,41,Hospital_4
2025-09-15,38,Hospital_4
2025-09-16,36,Hospital_4
2025-09-17,54,Hospital_4
2025-09-18,40,Hospital_4
2025-09-19,29,Hospital_4
2025-09-20,26,Hospital_4
2025-09-21,37,Hospital_4
2025-09-22,49,Hospital_4
2025-09-23,47,Hospital_4
2025-09-24,37,Hospital_4
2025-09-25,41,Hospital_4
2025-09-26,41,Hospital_4
2025-09-27,20,Hospital_4
2025-09-28,22,Hospital_4
2025-09-29,45,Hospital_4
2025-09-30,24,Hospital_4
2025-10-01,51,Hospital_4
2025-10-02,47,Hospital_4
2025-10-03,30,Hospital_4
2025-10-04,26,Hospital_4
2025-10-05,35,Hospital_4
2025-10-06,47,Hospital_4
2025-10-07,37,Hospital_4
2025-10-08,40,Hospital_4
2025-10-09,56,Hospital_4
2025-10-10,42,Hospital_4
2025-10-11,36,Hospital_4
2025-10-12,30,Hospital_4
2025-10-13,40,Hospital_4
2025-10-14,43,Hospital_4
2025-10-15,61,Hospital_4
2025-10-16,54,Hospital_4
2025-10-17,43,Hospital_4
2025-10-18,32,Hospital_4
2025-10-19,30,Hospital_4
2025-10-20,43,Hospital_4
2025-10-21,43,Hospital_4
2025-10-22,54,Hospital_4
2025-10-23,55,Hospital_4
2025-10-24,51,Hospital_4
2025-10-25,27,Hospital_4
2025-10-26,41,Hospital_4
2025-10-27,69,Hospital_4
2025-10-28,45,Hospital_4
2025-10-29,51,Hospital_4
2025-10-30,50,Hospital_4
2025-10-31,46,Hospital_4
2025-11-01,29,Hospital_4
2025-11-02,38,Hospital_4
2025-11-03,50,Hospital_4
2025-11-04,49,Hospital_4
2025-11-05,47,Hospital_4
2025-11-06,44,Hospital_4
2025-11-07,45,Hospital_4
2025-11-08,33,Hospital_4
2025-11-09,39,Hospital_4
2025-11-10,40,Hospital_4
2025-11-11,45,Hospital_4
2025-11-12,46,Hospital_4
2025-11-13,41,Hospital_4
2025-11-14,37,Hospital_4
2025-11-15,25,Hospital_4
2025-11-16,38,Hospital_4
2025-11-17,44,Hospital_4
2025-11-18,44,Hospital_4
2025-11-19,54,Hospital_4
2025-11-20,42,Hospital_4
2025-11-21,37,Hospital_4
2025-11-22,34,Hospital_4
2025-11-23,28,Hospital_4
2025-11-24,31,Hospital_4
2025-11-25,27,Hospital_4
2025-11-26,57,Hospital_4
2025-11-27,31,Hospital_4
2025-11-28,38,Hospital_4
2025-11-29,31,Hospital_4
2025-11-30,27,Hospital_4
2025-12-01,21,Hospital_4
2025-12-02,30,Hospital_4
2025-12-03,36,Hospital_4
2025-12-04,41,Hospital_4
2025-12-05,46,Hospital_4
2025-12-06,23,Hospital_4
2025-12-07,31,Hospital_4
2025-12-08,37,Hospital_4
2025-12-09,34,Hospital_4
2025-12-10,43,Hospital_4
2025-12-11,42,Hospital_4
2025-12-12,50,Hospital_4
2025-12-13,34,Hospital_4
2025-12-14,31,Hospital_4
2025-12-15,43,Hospital_4
2025-12-16,37,Hospital_4
2025-12-17,50,Hospital_4
2025-12-18,54,Hospital_4
2025-12-19,36,Hospital_4
2025-12-20,29,Hospital_4
2025-12-21,30,Hospital_4
2025-12-22,38,Hospital_4
2025-12-23,52,Hospital_4
2025-12-24,45,Hospital_4
2025-12-25,49,Hospital_4
2025-12-26,50,Hospital_4
2025-12-27,28,Hospital_4
2025-12-28,29,Hospital_4
2025-12-29,35,Hospital_4
2025-12-30,43,Hospital_4
2025-12-31,45,Hospital_4
2026-01-01,17,Hospital_4
2026-01-02,34,Hospital_4
2026-01-03,36,Hospital_4
2026-01-04,33,Hospital_4
2026-01-05,38,Hospital_4
2026-01-06,38,Hospital_4
2026-01-07,41,Hospital_4
2026-01-08,55,Hospital_4
2026-01-09,42,Hospital_4
2026-01-10,23,Hospital_4
2026-01-11,26,Hospital_4
2026-01-12,50,Hospital_4
2026-01-13,29,Hospital_4
2026-01-14,49,Hospital_4
2026-01-15,40,Hospital_4
2026-01-16,42,Hospital_4
2026-01-17,29,Hospital_4
2026-01-18,25,Hospital_4
2026-01-19,49,Hospital_4
2026-01-20,50,Hospital_4
2026-01-21,54,Hospital_4
2026-01-22,47,Hospital_4
2026-01-23,45,Hospital_4
2026-01-24,29,Hospital_4
2026-01-25,38,Hospital_4
2026-01-26,42,Hospital_4
2026-01-27,35,Hospital_4
2026-01-28,41,Hospital_4
2026-01-29,42,Hospital_4
2026-01-30,39,Hospital_4
2026-01-31,31,Hospital_4
2026-02-01,27,Hospital_4
2026-02-02,46,Hospital_4
2026-02-03,40,Hospital_4
2026-02-04,45,Hospital_4
2026-02-05,42,Hospital_4
2026-02-06,40,Hospital_4
2026-02-07,26,Hospital_4
2026-02-08,32,Hospital_4
2026-02-09,42,Hospital_4
2026-02-10,47,Hospital_4
2026-02-11,56,Hospital_4
2026-02-12,52,Hospital_4
2026-02-13,41,Hospital_4
2026-02-14,28,Hospital_4
2026-02-15,30,Hospital_4
2026-02-16,55,Hospital_4
2026-02-17,49,Hospital_4
2026-02-18,31,Hospital_4
2026-02-19,40,Hospital_4
2026-02-20,35,Hospital_4
2026-02-21,27,Hospital_4
2026-02-22,14,Hospital_4
2026-02-23,35,Hospital_4
2026-02-24,24,Hospital_4
2026-02-25,44,Hospital_4
2026-02-26,31,Hospital_4
2026-02-27,38,Hospital_4
2026-02-28,20,Hospital_4
2026-03-01,12,Hospital_4
2026-03-02,41,Hospital_4
2026-03-03,37,Hospital_4
2026-03-04,43,Hospital_4
2026-03-05,39,Hospital_4
2026-03-06,37,Hospital_4
2026-03-07,33,Hospital_4
2026-03-08,22,Hospital_4
2026-03-09,35,Hospital_4
2026-03-10,44,Hospital_4
2026-03-11,37,Hospital_4
2026-03-12,34,Hospital_4
2026-03-13,31,Hospital_4
2026-03-14,22,Hospital_4
2026-03-15,25,Hospital_4
2026-03-16,38,Hospital_4
2026-03-17,34,Hospital_4
2026-03-18,29,Hospital_4
2026-03-19,13,Hospital_4
2026-03-20,5,Hospital_4
2026-03-21,10,Hospital_4
2026-03-22,19,Hospital_4
2026-03-23,35,Hospital_4
2026-03-24,49,Hospital_4
2026-03-25,51,Hospital_4
2026-03-26,45,Hospital_4
2026-03-27,38,Hospital_4
2026-03-28,34,Hospital_4
2026-03-29,43,Hospital_4
2026-03-30,41,Hospital_4
2026-03-31,53,Hospital_4
2026-04-01,47,Hospital_4
2026-04-02,54,Hospital_4
2026-04-03,40,Hospital_4
2026-04-04,21,Hospital_4
2026-04-05,39,Hospital_4
2026-04-06,46,Hospital_4
2026-04-07,41,Hospital_4
2026-04-08,58,Hospital_4
2026-04-09,44,Hospital_4
2026-04-10,35,Hospital_4
2026-04-11,22,Hospital_4
2026-04-12,32,Hospital_4
2026-04-13,51,Hospital_4
2026-04-14,40,Hospital_4
2026-04-15,46,Hospital_4
2026-04-16,43,Hospital_4
2026-04-17,35,Hospital_4
2026-04-18,29,Hospital_4
2026-04-19,38,Hospital_4
2026-04-20,45,Hospital_4
2026-04-21,43,Hospital_4
2026-04-22,58,Hospital_4
2026-04-23,47,Hospital_4
2026-04-24,42,Hospital_4
2026-04-25,25,Hospital_4
2026-04-26,44,Hospital_4
2026-04-27,45,Hospital_4
2026-04-28,48,Hospital_4
2026-04-29,50,Hospital_4
2026-04-30,35,Hospital_4
2026-05-01,40,Hospital_4
2026-05-02,24,Hospital_4
2026-05-03,25,Hospital_4
2026-05-04,42,Hospital_4
2026-05-05,48,Hospital_4
2026-05-06,43,Hospital_4
2026-05-07,38,Hospital_4
2026-05-08,37,Hospital_4
2026-05-09,23,Hospital_4
2026-05-10,32,Hospital_4
2026-05-11,49,Hospital_4
2026-05-12,34,Hospital_4
2026-05-13,51,Hospital_4
2026-05-14,44,Hospital_4
2026-05-15,30,Hospital_4
2026-05-16,34,Hospital_4
2026-05-17,27,Hospital_4
2026-05-18,49,Hospital_4
2026-05-19,34,Hospital_4
2026-05-20,45,Hospital_4
2026-05-21,44,Hospital_4
2026-05-22,30,Hospital_4
2026-05-23,33,Hospital_4
2026-05-24,35,Hospital_4
2026-05-25,40,Hospital_4
2026-05-26,5,Hospital_4
2026-05-27,10,Hospital_4
2026-05-28,15,Hospital_4
2026-05-29,16,Hospital_4
2026-05-30,25,Hospital_4
2026-05-31,31,Hospital_4
2026-06-01,41,Hospital_4
2026-06-02,54,Hospital_4
2026-06-03,60,Hospital_4
2026-06-04,47,Hospital_4
2026-06-05,49,Hospital_4
2026-06-06,33,Hospital_4
2026-06-07,40,Hospital_4
2026-06-08,46,Hospital_4
2026-06-09,53,Hospital_4
2026-06-10,48,Hospital_4
2026-06-11,39,Hospital_4
2026-06-12,42,Hospital_4
2026-06-13,23,Hospital_4
2026-06-14,34,Hospital_4
2026-06-15,34,Hospital_4
2026-06-16,44,Hospital_4
2026-06-17,50,Hospital_4
2026-06-18,33,Hospital_4
2026-06-19,42,Hospital_4
2026-06-20,32,Hospital_4
2026-06-21,41,Hospital_4
2026-06-22,39,Hospital_4
2026-06-23,48,Hospital_4
2026-06-24,52,Hospital_4
2026-06-25,46,Hospital_4
2026-06-26,43,Hospital_4
2026-06-27,20,Hospital_4
2026-06-28,38,Hospital_4
2026-06-29,39,Hospital_4
2026-06-30,42,Hospital_4
2022-06-01,95,Hospital_5
2022-06-02,87,Hospital_5
2022-06-03,67,Hospital_5
2022-06-04,34,Hospital_5
2022-06-05,67,Hospital_5
2022-06-06,84,Hospital_5
2022-06-07,83,Hospital_5
2022-06-08,84,Hospital_5
2022-06-09,81,Hospital_5
2022-06-10,63,Hospital_5
2022-06-11,34,Hospital_5
2022-06-12,66,Hospital_5
2022-06-13,81,Hospital_5
2022-06-14,70,Hospital_5
2022-06-15,69,Hospital_5
2022-06-16,98,Hospital_5
2022-06-17,73,Hospital_5
2022-06-18,38,Hospital_5
2022-06-19,81,Hospital_5
2022-06-20,101,Hospital_5
2022-06-21,79,Hospital_5
2022-06-22,78,Hospital_5
2022-06-23,94,Hospital_5
2022-06-24,67,Hospital_5
2022-06-25,33,Hospital_5
2022-06-26,77,Hospital_5
2022-06-27,104,Hospital_5
2022-06-28,91,Hospital_5
2022-06-29,91,Hospital_5
2022-06-30,100,Hospital_5
2022-07-01,77,Hospital_5
2022-07-02,35,Hospital_5
2022-07-03,90,Hospital_5
2022-07-04,98,Hospital_5
2022-07-05,72,Hospital_5
2022-07-06,66,Hospital_5
2022-07-07,81,Hospital_5
2022-07-08,25,Hospital_5
2022-07-09,11,Hospital_5
2022-07-10,14,Hospital_5
2022-07-11,33,Hospital_5
2022-07-12,46,Hospital_5
2022-07-13,74,Hospital_5
2022-07-14,70,Hospital_5
2022-07-15,52,Hospital_5
2022-07-16,28,Hospital_5
2022-07-17,62,Hospital_5
2022-07-18,87,Hospital_5
2022-07-19,78,Hospital_5
2022-07-20,74,Hospital_5
2022-07-21,79,Hospital_5
2022-07-22,61,Hospital_5
2022-07-23,35,Hospital_5
2022-07-24,56,Hospital_5
2022-07-25,91,Hospital_5
2022-07-26,68,Hospital_5
2022-07-27,79,Hospital_5
2022-07-28,73,Hospital_5
2022-07-29,50,Hospital_5
2022-07-30,36,Hospital_5
2022-07-31,62,Hospital_5
2022-08-01,92,Hospital_5
2022-08-02,85,Hospital_5
2022-08-03,86,Hospital_5
2022-08-04,80,Hospital_5
2022-08-05,52,Hospital_5
2022-08-06,25,Hospital_5
2022-08-07,53,Hospital_5
2022-08-08,95,Hospital_5
2022-08-09,63,Hospital_5
2022-08-10,75,Hospital_5
2022-08-11,82,Hospital_5
2022-08-12,69,Hospital_5
2022-08-13,39,Hospital_5
2022-08-14,53,Hospital_5
2022-08-15,62,Hospital_5
2022-08-16,73,Hospital_5
2022-08-17,66,Hospital_5
2022-08-18,74,Hospital_5
2022-08-19,60,Hospital_5
2022-08-20,29,Hospital_5
2022-08-21,69,Hospital_5
2022-08-22,91,Hospital_5
2022-08-23,83,Hospital_5
2022-08-24,83,Hospital_5
2022-08-25,80,Hospital_5
2022-08-26,71,Hospital_5
2022-08-27,41,Hospital_5
2022-08-28,84,Hospital_5
2022-08-29,89,Hospital_5
2022-08-30,71,Hospital_5
2022-08-31,65,Hospital_5
2022-09-01,79,Hospital_5
2022-09-02,71,Hospital_5
2022-09-03,42,Hospital_5
2022-09-04,81,Hospital_5
2022-09-05,87,Hospital_5
2022-09-06,76,Hospital_5
2022-09-07,75,Hospital_5
2022-09-08,78,Hospital_5
2022-09-09,82,Hospital_5
2022-09-10,36,Hospital_5
2022-09-11,90,Hospital_5
2022-09-12,108,Hospital_5
2022-09-13,78,Hospital_5
2022-09-14,91,Hospital_5
2022-09-15,93,Hospital_5
2022-09-16,90,Hospital_5
2022-09-17,37,Hospital_5
2022-09-18,83,Hospital_5
2022-09-19,94,Hospital_5
2022-09-20,92,Hospital_5
2022-09-21,72,Hospital_5
2022-09-22,99,Hospital_5
2022-09-23,65,Hospital_5
2022-09-24,41,Hospital_5
2022-09-25,93,Hospital_5
2022-09-26,78,Hospital_5
2022-09-27,60,Hospital_5
2022-09-28,80,Hospital_5
2022-09-29,80,Hospital_5
