Location,Month,Admitting Department,Admissions
Hospital_4,2023-04-01,Department_07,46
Hospital_4,2023-04-01,Department_08,44
Hospital_4,2023-04-01,Department_09,37
Hospital_4,2023-04-01,Department_10,29
Hospital_4,2023-04-01,Department_11,24
Hospital_4,2023-04-01,Department_12,15
Hospital_4,2023-04-01,Department_13,11
Hospital_4,2023-04-01,Department_14,12
Hospital_4,2023-04-01,Department_15,5
Hospital_4,2023-04-01,Department_16,12
Hospital_4,2023-04-01,Department_17,7
Hospital_4,2023-04-01,Department_18,3
Hospital_4,2023-04-01,Department_19,3
Hospital_4,2023-04-01,Department_21,1
Hospital_4,2023-05-01,Department_01,126
Hospital_4,2023-05-01,Department_02,99
Hospital_4,2023-05-01,Department_03,122
Hospital_4,2023-05-01,Department_04,97
Hospital_4,2023-05-01,Department_05,80
Hospital_4,2023-05-01,Department_06,61
Hospital_4,2023-05-01,Department_07,51
Hospital_4,2023-05-01,Department_08,42
Hospital_4,2023-05-01,Department_09,42
Hospital_4,2023-05-01,Department_10,29
Hospital_4,2023-05-01,Department_11,58
Hospital_4,2023-05-01,Department_12,22
Hospital_4,2023-05-01,Department_13,14
Hospital_4,2023-05-01,Department_14,16
Hospital_4,2023-05-01,Department_15,8
Hospital_4,2023-05-01,Department_16,10
Hospital_4,2023-05-01,Department_17,7
Hospital_4,2023-05-01,Department_18,3
Hospital_4,2023-05-01,Department_19,5
Hospital_4,2023-05-01,Department_20,4
Hospital_4,2023-05-01,Department_21,2
Hospital_4,2023-06-01,Department_01,92
Hospital_4,2023-06-01,Department_02,104
Hospital_4,2023-06-01,Department_03,97
Hospital_4,2023-06-01,Department_04,68
Hospital_4,2023-06-01,Department_05,56
Hospital_4,2023-06-01,Department_06,61
Hospital_4,2023-06-01,Department_07,55
Hospital_4,2023-06-01,Department_08,60
Hospital_4,2023-06-01,Department_09,54
Hospital_4,2023-06-01,Department_10,50
Hospital_4,2023-06-01,Department_11,32
Hospital_4,2023-06-01,Department_12,23
Hospital_4,2023-06-01,Department_13,18
Hospital_4,2023-06-01,Department_14,15
Hospital_4,2023-06-01,Department_15,8
Hospital_4,2023-06-01,Department_16,5
Hospital_4,2023-06-01,Department_17,4
Hospital_4,2023-06-01,Department_18,4
Hospital_4,2023-06-01,Department_19,2
Hospital_4,2023-06-01,Department_20,3
Hospital_4,2023-06-01,Department_21,1
Hospital_4,2023-06-01,Department_26,1
Hospital_4,2023-07-01,Department_01,86
Hospital_4,2023-07-01,Department_02,148
Hospital_4,2023-07-01,Department_03,115
Hospital_4,2023-07-01,Department_04,80
Hospital_4,2023-07-01,Department_05,79
Hospital_4,2023-07-01,Department_06,46
Hospital_4,2023-07-01,Department_07,45
Hospital_4,2023-07-01,Department_08,62
Hospital_4,2023-07-01,Department_09,61
Hospital_4,2023-07-01,Department_10,52
Hospital_4,2023-07-01,Department_11,42
Hospital_4,2023-07-01,Department_12,13
Hospital_4,2023-07-01,Department_13,12
Hospital_4,2023-07-01,Department_14,10
Hospital_4,2023-07-01,Department_15,7
Hospital_4,2023-07-01,Department_16,5
Hospital_4,2023-07-01,Department_17,2
Hospital_4,2023-07-01,Department_18,5
Hospital_4,2023-07-01,Department_19,6
Hospital_4,2023-07-01,Department_22,1
Hospital_4,2023-07-01,Department_27,1
Hospital_4,2023-08-01,Department_01,94
Hospital_4,2023-08-01,Department_02,112
Hospital_4,2023-08-01,Department_03,120
Hospital_4,2023-08-01,Department_04,77
Hospital_4,2023-08-01,Department_05,66
Hospital_4,2023-08-01,Department_06,53
Hospital_4,2023-08-01,Department_07,47
Hospital_4,2023-08-01,Department_08,52
Hospital_4,2023-08-01,Department_09,58
Hospital_4,2023-08-01,Department_10,57
Hospital_4,2023-08-01,Department_11,37
Hospital_4,2023-08-01,Department_12,29
Hospital_4,2023-08-01,Department_13,22
Hospital_4,2023-08-01,Department_14,12
Hospital_4,2023-08-01,Department_15,9
Hospital_4,2023-08-01,Department_16,7
Hospital_4,2023-08-01,Department_17,9
Hospital_4,2023-08-01,Department_18,5
Hospital_4,2023-08-01,Department_19,5
Hospital_4,2023-08-01,Department_20,1
Hospital_4,2023-08-01,Department_21,2
Hospital_4,2023-08-01,Department_22,7
Hospital_4,2023-09-01,Department_01,139
Hospital_4,2023-09-01,Department_02,113
Hospital_4,2023-09-01,Department_03,92
Hospital_4,2023-09-01,Department_04,69
Hospital_4,2023-09-01,Department_05,75
Hospital_4,2023-09-01,Department_06,63
Hospital_4,2023-09-01,Department_07,50
Hospital_4,2023-09-01,Department_08,34
Hospital_4,2023-09-01,Department_09,38
Hospital_4,2023-09-01,Department_10,48
Hospital_4,2023-09-01,Department_11,34
Hospital_4,2023-09-01,Department_12,21
Hospital_4,2023-09-01,Department_13,17
Hospital_4,2023-09-01,Department_14,6
Hospital_4,2023-09-01,Department_15,12
Hospital_4,2023-09-01,Department_16,10
Hospital_4,2023-09-01,Department_17,7
Hospital_4,2023-09-01,Department_18,9
Hospital_4,2023-09-01,Department_19,5
Hospital_4,2023-09-01,Department_20,2
Hospital_4,2023-09-01,Department_21,1
Hospital_4,2023-09-01,Department_23,1
Hospital_4,2023-09-01,Department_24,1
Hospital_4,2023-10-01,Department_01,217
Hospital_4,2023-10-01,Department_02,148
Hospital_4,2023-10-01,Department_03,108
Hospital_4,2023-10-01,Department_04,77
Hospital_4,2023-10-01,Department_05,68
Hospital_4,2023-10-01,Department_06,63
Hospital_4,2023-10-01,Department_07,47
Hospital_4,2023-10-01,Department_08,46
Hospital_4,2023-10-01,Department_09,38
Hospital_4,2023-10-01,Department_10,33
Hospital_4,2023-10-01,Department_11,51
Hospital_4,2023-10-01,Department_12,35
Hospital_4,2023-10-01,Department_13,22
Hospital_4,2023-10-01,Department_14,10
Hospital_4,2023-10-01,Department_15,8
Hospital_4,2023-10-01,Department_16,9
Hospital_4,2023-10-01,Department_17,10
Hospital_4,2023-10-01,Department_18,6
Hospital_4,2023-10-01,Department_19,6
Hospital_4,2023-10-01,Department_20,3
Hospital_4,2023-10-01,Department_21,1
Hospital_4,2023-11-01,Department_01,162
Hospital_4,2023-11-01,Department_02,116
Hospital_4,2023-11-01,Department_03,114
Hospital_4,2023-11-01,Department_04,100
Hospital_4,2023-11-01,Department_05,88
Hospital_4,2023-11-01,Department_06,68
Hospital_4,2023-11-01,Department_07,44
Hospital_4,2023-11-01,Department_08,31
Hospital_4,2023-11-01,Department_09,37
Hospital_4,2023-11-01,Department_10,22
Hospital_4,2023-11-01,Department_11,35
Hospital_4,2023-11-01,Department_12,27
Hospital_4,2023-11-01,Department_13,13
Hospital_4,2023-11-01,Department_14,18
Hospital_4,2023-11-01,Department_15,11
Hospital_4,2023-11-01,Department_16,8
Hospital_4,2023-11-01,Department_17,10
Hospital_4,2023-11-01,Department_18,9
Hospital_4,2023-11-01,Department_19,1
Hospital_4,2023-11-01,Department_20,3
Hospital_4,2023-11-01,Department_21,1
Hospital_4,2023-12-01,Department_01,141
Hospital_4,2023-12-01,Department_02,124
Hospital_4,2023-12-01,Department_03,105
Hospital_4,2023-12-01,Department_04,125
Hospital_4,2023-12-01,Department_05,82
Hospital_4,2023-12-01,Department_06,53
Hospital_4,2023-12-01,Department_07,35
Hospital_4,2023-12-01,Department_08,65
Hospital_4,2023-12-01,Department_09,39
Hospital_4,2023-12-01,Department_10,33
Hospital_4,2023-12-01,Department_11,53
Hospital_4,2023-12-01,Department_12,28
Hospital_4,2023-12-01,Department_13,29
Hospital_4,2023-12-01,Department_14,19
Hospital_4,2023-12-01,Department_15,11
Hospital_4,2023-12-01,Department_16,8
Hospital_4,2023-12-01,Department_17,9
Hospital_4,2023-12-01,Department_18,5
Hospital_4,2023-12-01,Department_19,9
Hospital_4,2023-12-01,Department_20,2
Hospital_4,2023-12-01,Department_21,2
Hospital_4,2023-12-01,Department_22,3
Hospital_4,2023-12-01,Department_24,1
Hospital_4,2024-01-01,Department_01,147
Hospital_4,2024-01-01,Department_02,113
Hospital_4,2024-01-01,Department_03,115
Hospital_4,2024-01-01,Department_04,102
Hospital_4,2024-01-01,Department_05,96
Hospital_4,2024-01-01,Department_06,55
Hospital_4,2024-01-01,Department_07,52
Hospital_4,2024-01-01,Department_08,58
Hospital_4,2024-01-01,Department_09,43
Hospital_4,2024-01-01,Department_10,25
Hospital_4,2024-01-01,Department_11,39
Hospital_4,2024-01-01,Department_12,23
Hospital_4,2024-01-01,Department_13,24
Hospital_4,2024-01-01,Department_14,16
Hospital_4,2024-01-01,Department_15,10
Hospital_4,2024-01-01,Department_16,6
Hospital_4,2024-01-01,Department_17,19
Hospital_4,2024-01-01,Department_18,4
Hospital_4,2024-01-01,Department_19,3
Hospital_4,2024-01-01,Department_20,8
Hospital_4,2024-01-01,Department_22,3
Hospital_4,2024-02-01,Department_01,121
Hospital_4,2024-02-01,Department_02,109
Hospital_4,2024-02-01,Department_03,106
Hospital_4,2024-02-01,Department_04,88
Hospital_4,2024-02-01,Department_05,83
Hospital_4,2024-02-01,Department_06,62
Hospital_4,2024-02-01,Department_07,74
Hospital_4,2024-02-01,Department_08,66
Hospital_4,2024-02-01,Department_09,33
Hospital_4,2024-02-01,Department_10,34
Hospital_4,2024-02-01,Department_11,42
Hospital_4,2024-02-01,Department_12,24
Hospital_4,2024-02-01,Department_13,19
Hospital_4,2024-02-01,Department_14,15
Hospital_4,2024-02-01,Department_15,6
Hospital_4,2024-02-01,Department_16,10
Hospital_4,2024-02-01,Department_17,5
Hospital_4,2024-02-01,Department_18,6
Hospital_4,2024-02-01,Department_19,7
Hospital_4,2024-02-01,Department_20,12
Hospital_4,2024-02-01,Department_21,1
Hospital_4,2024-02-01,Department_22,1
Hospital_4,2024-03-01,Department_01,138
Hospital_4,2024-03-01,Department_02,123
Hospital_4,2024-03-01,Department_03,131
Hospital_4,2024-03-01,Department_04,100
Hospital_4,2024-03-01,Department_05,80
Hospital_4,2024-03-01,Department_06,66
Hospital_4,2024-03-01,Department_07,54
Hospital_4,2024-03-01,Department_08,50
Hospital_4,2024-03-01,Department_09,38
Hospital_4,2024-03-01,Department_10,41
Hospital_4,2024-03-01,Department_11,38
Hospital_4,2024-03-01,Department_12,35
Hospital_4,2024-03-01,Department_13,16
Hospital_4,2024-03-01,Department_14,18
Hospital_4,2024-03-01,Department_15,11
Hospital_4,2024-03-01,Department_16,15
Hospital_4,2024-03-01,Department_17,12
Hospital_4,2024-03-01,Department_18,4
Hospital_4,2024-03-01,Department_19,4
Hospital_4,2024-03-01,Department_20,9
Hospital_4,2024-03-01,Department_21,4
Hospital_4,2024-04-01,Department_01,86
Hospital_4,2024-04-01,Department_02,112
Hospital_4,2024-04-01,Department_03,82
Hospital_4,2024-04-01,Department_04,95
Hospital_4,2024-04-01,Department_05,72
Hospital_4,2024-04-01,Department_06,46
Hospital_4,2024-04-01,Department_07,52
Hospital_4,2024-04-01,Department_08,43
Hospital_4,2024-04-01,Department_09,43
Hospital_4,2024-04-01,Department_10,40
Hospital_4,2024-04-01,Department_11,34
Hospital_4,2024-04-01,Department_12,23
Hospital_4,2024-04-01,Department_13,14
Hospital_4,2024-04-01,Department_14,17
Hospital_4,2024-04-01,Department_15,9
Hospital_4,2024-04-01,Department_16,7
Hospital_4,2024-04-01,Department_17,15
Hospital_4,2024-04-01,Department_18,7
Hospital_4,2024-04-01,Department_19,2
Hospital_4,2024-04-01,Department_20,2
Hospital_4,2024-04-01,Department_21,1
Hospital_4,2024-05-01,Department_01,136
Hospital_4,2024-05-01,Department_02,147
Hospital_4,2024-05-01,Department_03,126
Hospital_4,2024-05-01,Department_04,140
Hospital_4,2024-05-01,Department_05,88
Hospital_4,2024-05-01,Department_06,53
Hospital_4,2024-05-01,Department_07,59
Hospital_4,2024-05-01,Department_08,62
Hospital_4,2024-05-01,Department_09,58
Hospital_4,2024-05-01,Department_10,32
Hospital_4,2024-05-01,Department_11,69
Hospital_4,2024-05-01,Department_12,20
Hospital_4,2024-05-01,Department_13,21
Hospital_4,2024-05-01,Department_14,20
Hospital_4,2024-05-01,Department_15,10
Hospital_4,2024-05-01,Department_16,9
Hospital_4,2024-05-01,Department_17,12
Hospital_4,2024-05-01,Department_18,4
Hospital_4,2024-05-01,Department_19,5
Hospital_4,2024-05-01,Department_20,2
Hospital_4,2024-05-01,Department_23,1
Hospital_4,2024-06-01,Department_01,138
Hospital_4,2024-06-01,Department_02,131
Hospital_4,2024-06-01,Department_03,137
Hospital_4,2024-06-01,Department_04,86
Hospital_4,2024-06-01,Department_05,66
Hospital_4,2024-06-01,Department_06,58
Hospital_4,2024-06-01,Department_07,47
Hospital_4,2024-06-01,Department_08,44
Hospital_4,2024-06-01,Department_09,57
Hospital_4,2024-06-01,Department_10,50
Hospital_4,2024-06-01,Department_11,31
Hospital_4,2024-06-01,Department_12,35
Hospital_4,2024-06-01,Department_13,17
Hospital_4,2024-06-01,Department_14,16
Hospital_4,2024-06-01,Department_15,9
Hospital_4,2024-06-01,Department_16,10
Hospital_4,2024-06-01,Department_17,7
Hospital_4,2024-06-01,Department_18,4
Hospital_4,2024-06-01,Department_19,3
Hospital_4,2024-06-01,Department_20,4
Hospital_4,2024-06-01,Department_21,3
Hospital_4,2024-06-01,Department_26,2
Hospital_4,2024-07-01,Department_01,134
Hospital_4,2024-07-01,Department_02,169
Hospital_4,2024-07-01,Department_03,151
Hospital_4,2024-07-01,Department_04,114
Hospital_4,2024-07-01,Department_05,89
Hospital_4,2024-07-01,Department_06,72
Hospital_4,2024-07-01,Department_07,63
Hospital_4,2024-07-01,Department_08,71
Hospital_4,2024-07-01,Department_09,74
Hospital_4,2024-07-01,Department_10,73
Hospital_4,2024-07-01,Department_11,45
Hospital_4,2024-07-01,Department_12,26
Hospital_4,2024-07-01,Department_13,15
Hospital_4,2024-07-01,Department_14,23
Hospital_4,2024-07-01,Department_15,8
Hospital_4,2024-07-01,Department_16,1
Hospital_4,2024-07-01,Department_17,8
Hospital_4,2024-07-01,Department_18,4
Hospital_4,2024-07-01,Department_19,9
Hospital_4,2024-07-01,Department_20,5
Hospital_4,2024-07-01,Department_22,1
Hospital_4,2024-07-01,Department_27,1
Hospital_4,2024-08-01,Department_01,93
Hospital_4,2024-08-01,Department_02,159
Hospital_4,2024-08-01,Department_03,150
Hospital_4,2024-08-01,Department_04,100
Hospital_4,2024-08-01,Department_05,85
Hospital_4,2024-08-01,Department_06,80
Hospital_4,2024-08-01,Department_07,65
Hospital_4,2024-08-01,Department_08,63
Hospital_4,2024-08-01,Department_09,67
Hospital_4,2024-08-01,Department_10,88
Hospital_4,2024-08-01,Department_11,48
Hospital_4,2024-08-01,Department_12,28
Hospital_4,2024-08-01,Department_13,16
Hospital_4,2024-08-01,Department_14,10
Hospital_4,2024-08-01,Department_15,10
Hospital_4,2024-08-01,Department_16,8
Hospital_4,2024-08-01,Department_17,8
Hospital_4,2024-08-01,Department_18,7
Hospital_4,2024-08-01,Department_19,5
Hospital_4,2024-08-01,Department_20,1
Hospital_4,2024-08-01,Department_22,9
Hospital_4,2024-09-01,Department_01,157
Hospital_4,2024-09-01,Department_02,138
Hospital_4,2024-09-01,Department_03,130
Hospital_4,2024-09-01,Department_04,105
Hospital_4,2024-09-01,Department_05,104
Hospital_4,2024-09-01,Department_06,67
Hospital_4,2024-09-01,Department_07,63
Hospital_4,2024-09-01,Department_08,51
Hospital_4,2024-09-01,Department_09,56
Hospital_4,2024-09-01,Department_10,57
Hospital_4,2024-09-01,Department_11,42
Hospital_4,2024-09-01,Department_12,25
Hospital_4,2024-09-01,Department_13,8
Hospital_4,2024-09-01,Department_14,16
Hospital_4,2024-09-01,Department_15,15
Hospital_4,2024-09-01,Department_16,9
Hospital_4,2024-09-01,Department_17,12
Hospital_4,2024-09-01,Department_18,2
Hospital_4,2024-09-01,Department_19,9
Hospital_4,2024-09-01,Department_20,1
Hospital_4,2024-10-01,Department_01,285
Hospital_4,2024-10-01,Department_02,163
Hospital_4,2024-10-01,Department_03,159
Hospital_4,2024-10-01,Department_04,108
Hospital_4,2024-10-01,Department_05,91
Hospital_4,2024-10-01,Department_06,69
Hospital_4,2024-10-01,Department_07,63
Hospital_4,2024-10-01,Department_08,61
Hospital_4,2024-10-01,Department_09,52
Hospital_4,2024-10-01,Department_10,48
Hospital_4,2024-10-01,Department_11,63
Hospital_4,2024-10-01,Department_12,33
Hospital_4,2024-10-01,Department_13,16
Hospital_4,2024-10-01,Department_14,21
Hospital_4,2024-10-01,Department_15,10
Hospital_4,2024-10-01,Department_16,16
Hospital_4,2024-10-01,Department_17,13
Hospital_4,2024-10-01,Department_18,7
Hospital_4,2024-10-01,Department_19,5
Hospital_4,2024-10-01,Department_20,3
Hospital_4,2024-10-01,Department_25,4
Hospital_4,2024-11-01,Department_01,208
Hospital_4,2024-11-01,Department_02,191
Hospital_4,2024-11-01,Department_03,130
Hospital_4,2024-11-01,Department_04,126
Hospital_4,2024-11-01,Department_05,79
Hospital_4,2024-11-01,Department_06,76
Hospital_4,2024-11-01,Department_07,65
Hospital_4,2024-11-01,Department_08,46
Hospital_4,2024-11-01,Department_09,51
Hospital_4,2024-11-01,Department_10,24
Hospital_4,2024-11-01,Department_11,47
Hospital_4,2024-11-01,Department_12,44
Hospital_4,2024-11-01,Department_13,21
Hospital_4,2024-11-01,Department_14,20
Hospital_4,2024-11-01,Department_15,11
Hospital_4,2024-11-01,Department_16,8
Hospital_4,2024-11-01,Department_17,11
Hospital_4,2024-11-01,Department_18,11
Hospital_4,2024-11-01,Department_19,2
Hospital_4,2024-11-01,Department_20,8
Hospital_4,2024-11-01,Department_21,1
Hospital_4,2024-12-01,Department_01,142
Hospital_4,2024-12-01,Department_02,160
Hospital_4,2024-12-01,Department_03,155
Hospital_4,2024-12-01,Department_04,96
Hospital_4,2024-12-01,Department_05,93
Hospital_4,2024-12-01,Department_06,59
Hospital_4,2024-12-01,Department_07,48
Hospital_4,2024-12-01,Department_08,74
Hospital_4,2024-12-01,Department_09,55
Hospital_4,2024-12-01,Department_10,42
Hospital_4,2024-12-01,Department_11,49
Hospital_4,2024-12-01,Department_12,32
Hospital_4,2024-12-01,Department_13,21
Hospital_4,2024-12-01,Department_14,16
Hospital_4,2024-12-01,Department_15,11
Hospital_4,2024-12-01,Department_16,10
Hospital_4,2024-12-01,Department_17,11
Hospital_4,2024-12-01,Department_18,8
Hospital_4,2024-12-01,Department_19,9
Hospital_4,2024-12-01,Department_20,3
Hospital_4,2024-12-01,Department_21,1
Hospital_4,2024-12-01,Department_22,1
Hospital_4,2024-12-01,Department_24,1
Hospital_4,2025-01-01,Department_01,162
Hospital_4,2025-01-01,Department_02,146
Hospital_4,2025-01-01,Department_03,157
Hospital_4,2025-01-01,Department_04,106
Hospital_4,2025-01-01,Department_05,104
Hospital_4,2025-01-01,Department_06,75
Hospital_4,2025-01-01,Department_07,72
Hospital_4,2025-01-01,Department_08,61
Hospital_4,2025-01-01,Department_09,46
Hospital_4,2025-01-01,Department_10,32
Hospital_4,2025-01-01,Department_11,40
Hospital_4,2025-01-01,Department_12,22
Hospital_4,2025-01-01,Department_13,24
Hospital_4,2025-01-01,Department_14,19
Hospital_4,2025-01-01,Department_15,8
Hospital_4,2025-01-01,Department_16,20
Hospital_4,2025-01-01,Department_17,9
Hospital_4,2025-01-01,Department_18,8
Hospital_4,2025-01-01,Department_19,5
Hospital_4,2025-01-01,Department_20,5
Hospital_4,2025-01-01,Department_22,3
Hospital_4,2025-02-01,Department_01,166
Hospital_4,2025-02-01,Department_02,148
Hospital_4,2025-02-01,Department_03,128
Hospital_4,2025-02-01,Department_04,119
Hospital_4,2025-02-01,Department_05,102
Hospital_4,2025-02-01,Department_06,70
Hospital_4,2025-02-01,Department_07,86
Hospital_4,2025-02-01,Department_08,71
Hospital_4,2025-02-01,Department_09,43
Hospital_4,2025-02-01,Department_10,42
Hospital_4,2025-02-01,Department_11,39
Hospital_4,2025-02-01,Department_12,39
Hospital_4,2025-02-01,Department_13,26
Hospital_4,2025-02-01,Department_14,24
Hospital_4,2025-02-01,Department_15,15
Hospital_4,2025-02-01,Department_16,9
Hospital_4,2025-02-01,Department_17,9
Hospital_4,2025-02-01,Department_18,3
Hospital_4,2025-02-01,Department_19,6
Hospital_4,2025-02-01,Department_20,10
Hospital_4,2025-03-01,Department_01,128
Hospital_4,2025-03-01,Department_02,121
Hospital_4,2025-03-01,Department_03,103
Hospital_4,2025-03-01,Department_04,104
Hospital_4,2025-03-01,Department_05,69
Hospital_4,2025-03-01,Department_06,56
Hospital_4,2025-03-01,Department_07,47
Hospital_4,2025-03-01,Department_08,54
Hospital_4,2025-03-01,Department_09,45
